Year,Player,Tm,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,FantPos,FantPt,VBD,PosRank,OvRank,Height (inches),Weight,Height ft2,Height in2,Hometown,Home state,"town, state",Birth Zip Code,College,College Wins (1999-2013),College Losses (1999-2013),Conference,DOB,Draft Round,Draft Year,Wonderlic,40 Yard,Ten Yd,Arms,Hands,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2009,Glen Coffee,SFO,22,14,2,0,0,0,0,0,83,226,2.72,1,11,76,6.91,0,RB,36,,70,,73,200,6,1,Eglin AFB,FL,"Eglin AFB, FL",32542,Alabama,114,58,SEC,5/1/1987,3,2009,0,4.5,0,0,0,24,36,121,4.51,7.35
2010,Marquis Johnson,STL,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,149,,75,225,#N/A,#N/A,Sarasota,FL,"Sarasota, FL",34230,Alabama,114,58,SEC,5/18/1988,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,David Palmer,MIN,28,6,0,0,0,0,0,0,0,0,,0,1,-2,-2,0,WR,,,168,,68,173,#N/A,#N/A,Birmingham,AL,"Birmingham, AL",35201,Alabama,114,58,SEC,11/19/1972,0,1994,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,Rod Rutledge,HOU,27,7,5,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,92,,77,262,#N/A,#N/A,Birmingham,AL,"Birmingham, AL",35201,Alabama,114,58,SEC,8/12/1975,2,1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,Terry Jones,BAL,25,15,11,0,0,0,0,0,0,0,,0,20,152,7.6,1,TE,21,,48,,75,265,6,3,Tuscaloosa,AL,"Tuscaloosa, AL",35401,Alabama,114,58,SEC,12/3/1979,5,2002,0,4.79,0,0,0,20,33.5,111,4.43,7.43
2012,Brad Smelley,CLE,23,2,0,0,0,0,0,0,0,0,,0,1,3,3,0,TE,,,94,,74,237,#N/A,#N/A,Tuscaloosa,AL,"Tuscaloosa, AL",35401,Alabama,114,58,SEC,8/24/2000,7,2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,Patrick Hape,DEN,30,16,5,0,0,0,0,0,0,0,,0,8,35,4.38,4,TE,28,,38,,76,262,#N/A,#N/A,Killen,AL,"Killen, AL",35645,Alabama,114,58,SEC,6/6/1974,5,1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001,Howard Cross,NYG,34,16,6,0,0,0,0,0,0,0,,0,1,5,5,0,TE,1,,84,,77,270,#N/A,#N/A,Huntsville,AL,"Huntsville, AL",35801,Alabama,114,58,SEC,8/8/1967,6,1989,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,Kenneth Darby,STL,28,14,0,0,0,0,0,0,34,107,3.15,2,10,61,6.1,1,RB,35,,68,,70,214,5,11,Huntsville,AL,"Huntsville, AL",35801,Alabama,114,58,SEC,12/26/1982,7,2007,0,4.75,0,0,0,19,30,108,4.53,7.25
2010,Brodie Croyle,KAN,27,2,1,8,19,38,0,1,0,0,,0,0,0,,0,QB,,,78,,74,0,6,3,Rainbow City,AL,"Rainbow City, AL",35906,Alabama,114,58,SEC,2/6/1983,3,2006,24,4.88,0,0,0,0,30.5,104,4.26,7.36
1999,Kevin Turner,PHI,30,8,7,0,0,0,0,0,6,15,2.5,0,9,46,5.11,0,RB,6,,118,,73,231,#N/A,#N/A,Prattville,AL,"Prattville, AL",36066,Alabama,114,58,SEC,6/12/1969,3,1992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Julio Jones,ATL,23,16,15,0,0,0,0,0,6,30,5,0,79,1198,15.16,10,WR,183,64,9,25,76,220,6,3,Foley,AL,"Foley, AL",36535,Alabama,114,58,SEC,8/7/2000,1,2011,0,4.34,1.5,33.75,9.75,17,38.5,0,4.25,6.66
2004,Triandos Luke,DEN,23,10,0,0,0,0,0,0,0,0,,0,6,52,8.67,0,WR,5,,132,,70,190,5,11,Phenix City,AL,"Phenix City, AL",36867,Alabama,114,58,SEC,12/24/1981,6,2004,0,4.51,0,0,0,0,38,124,4.17,7.06
2010,Tim Castille,KAN,26,10,4,0,0,0,0,0,5,3,0.6,0,10,43,4.3,0,RB,5,,114,,71,242,#N/A,#N/A,Phenix City,AL,"Phenix City, AL",36867,Alabama,114,58,SEC,5/29/1984,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Kris Mangum,CAR,33,15,5,0,0,0,0,0,0,0,,0,21,170,8.1,1,TE,23,,42,,76,249,#N/A,#N/A,Magee,MS,"Magee, MS",39111,Alabama,114,58,SEC,8/15/1973,7,1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Shaun Alexander,WAS,31,4,0,0,0,0,0,0,11,24,2.18,0,1,9,9,0,RB,3,,132,,71,225,#N/A,#N/A,Florence,KY,"Florence, KY",41022,Alabama,114,58,SEC,8/30/1977,1,2000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Brandon Miree,GNB,25,10,3,0,0,0,0,0,0,0,,0,9,57,6.33,0,RB,6,,123,,71,237,#N/A,#N/A,Cincinnati,OH,"Cincinnati, OH",45201,Alabama,114,58,SEC,4/14/1981,7,2004,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Le'Ron McClain,SDG,28,16,9,0,0,0,0,0,14,42,3,0,8,29,3.63,0,RB,7,,131,,73,260,#N/A,#N/A,Fort Wayne,IN,"Fort Wayne, IN",46801,Alabama,114,58,SEC,9/16/2000,4,2007,0,4.85,#N/A,#N/A,#N/A,14,29.5,113,4.47,7.14
2013,Eddie Lacy,GNB,22,15,15,0,0,0,0,0,284,1178,4.15,11,35,257,7.34,0,RB,208,81,6,14,71,231,#N/A,#N/A,Gretna,LA,"Gretna, LA",70053,Alabama,114,58,SEC,6/2/1990,2,2013,17,4.55,0,31,9.5,0,0,0,0,0
2012,Greg McElroy,NYJ,24,2,1,19,31,214,1,1,8,30,3.75,0,0,0,,0,QB,12,,48,,74,0,#N/A,#N/A,Los Angeles,CA,"Los Angeles, CA",90001,Alabama,114,58,SEC,1/0/00,7,2011,43,4.84,0,30.75,9.375,0,33,107,4.45,7.11
2012,Ben Tate,HOU,24,11,0,0,0,0,0,0,65,279,4.29,2,11,49,4.45,0,RB,43,,68,,71,214,5,11,Salisbury,MD,"Salisbury, MD",21801,Auburn,130,61,SEC,8/1/2000,2,0,0,4.34,0,31.25,9,26,40.5,124,4.12,6.91
2006,Stephen Davis,STL,32,15,0,0,0,0,0,0,40,177,4.43,0,12,90,7.5,1,RB,33,,70,,73,230,#N/A,#N/A,Spartanburg,SC,"Spartanburg, SC",29301,Auburn,130,61,SEC,3/1/1974,4,1996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011,Darvin Adams,CAR,21,2,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,198,,75,185,6,2,Kennesaw,GA,"Kennesaw, GA",30144,Auburn,130,61,SEC,1/5/1990,0,0,0,4.56,0,34,9.25,0,0,0,0,0
2012,Ronnie Brown,SDG,31,14,1,0,0,0,0,0,46,220,4.78,0,49,371,7.57,0,RB,59,,55,,73,233,6,1,Rome,GA,"Rome, GA",30161,Auburn,130,61,SEC,8/20/2000,1,2005,0,4.43,0,0,0,18,34,117,4.14,7.12
2003,Karsten Bailey,GNB,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,159,,73,205,6,1,Newnan,GA,"Newnan, GA",30263,Auburn,130,61,SEC,4/26/1977,3,1999,0,4.33,0,0,0,40,40,121,3.99,6.99
2009,Tim Carter,STL,30,2,0,0,0,0,0,0,0,0,,0,1,6,6,0,WR,1,,142,,73,200,6,1,Atlanta,GA,"Atlanta, GA",30301,Auburn,130,61,SEC,9/21/1979,2,2002,0,4.32,0,0,0,0,39,126,3.93,6.68
2002,Robert Baker,MIA,26,10,0,0,0,0,0,0,0,0,,0,1,17,17,0,WR,2,,133,,71,200,#N/A,#N/A,Gainesville,FL,"Gainesville, FL",32601,Auburn,130,61,SEC,5/14/1976,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999,James Bostic,PHI,27,9,0,0,0,0,0,0,5,19,3.8,0,5,8,1.6,0,RB,3,,129,,71,230,#N/A,#N/A,Fort Lauderdale,FL,"Fort Lauderdale, FL",33301,Auburn,130,61,SEC,3/13/1972,3,1994,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,Frank Sanders,BAL,30,13,0,0,0,0,0,0,0,0,,0,14,170,12.14,0,WR,17,,107,,74,215,#N/A,#N/A,Fort Lauderdale,FL,"Fort Lauderdale, FL",33301,Auburn,130,61,SEC,2/17/1973,2,1995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,Heath Evans,NOR,32,16,6,0,0,0,0,0,2,2,1,0,7,41,5.86,1,RB,10,,102,,73,245,6,1,West Palm Beach,FL,"West Palm Beach, FL",33401,Auburn,130,61,SEC,12/30/1978,3,2001,0,4.56,0,0,0,30,34.5,111,4.24,7.3
2008,Courtney Taylor,SEA,24,10,4,0,0,0,0,0,0,0,,0,9,98,10.89,0,WR,10,,127,,75,204,6,2,Carrollton,AL,"Carrollton, AL",35447,Auburn,130,61,SEC,4/7/1984,6,2007,0,4.5,1.53,32.125,9.75,0,36,122,4.28,7.22
2003,Fred Baxter,NWE,32,12,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,99,,75,268,#N/A,#N/A,Brundidge,AL,"Brundidge, AL",36010,Auburn,130,61,SEC,6/14/1971,5,1993,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,Robert Johnson,WAS,25,2,0,0,0,0,0,0,0,0,,0,1,14,14,0,TE,1,,88,,78,270,6,6,Montgomery,AL,"Montgomery, AL",36101,Auburn,130,61,SEC,6/20/1980,0,0,0,4.96,0,0,0,18,33.5,115,4.47,7.15
2005,Fred Beasley,SFO,31,9,7,0,0,0,0,0,0,0,,0,2,12,6,0,RB,1,,141,,73,246,#N/A,#N/A,Montgomery,AL,"Montgomery, AL",36101,Auburn,130,61,SEC,9/18/1974,6,1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001,Dameyune Craig,CAR,27,2,0,4,8,34,0,0,3,20,6.67,0,0,0,,0,QB,3,,61,,73,200,#N/A,#N/A,Mobile,AL,"Mobile, AL",36601,Auburn,130,61,SEC,4/19/1974,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Ben Obomanu,SEA,29,8,0,0,0,0,0,0,1,11,11,0,4,58,14.5,0,WR,7,,149,,73,203,6,1,Selma,AL,"Selma, AL",36701,Auburn,130,61,SEC,7/21/2000,7,2006,0,4.45,0,33,9,0,38,116,4.23,7.18
2005,Harold Morrow,ARI,32,14,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,158,,71,232,#N/A,#N/A,Maplesville,AL,"Maplesville, AL",36750,Auburn,130,61,SEC,2/24/1973,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Jason Campbell,CHI,31,6,1,32,51,265,2,2,7,28,4,0,0,0,,0,QB,17,,43,,77,0,6,5,Laurel,MS,"Laurel, MS",39440,Auburn,130,61,SEC,1/0/00,1,2005,28,4.72,0,0,0,0,0,0,0,7.42
2005,Lorenzo Diamond,MIA,26,16,7,0,0,0,0,0,0,0,,0,8,54,6.75,0,TE,5,,67,,75,260,#N/A,#N/A,Biloxi,MS,"Biloxi, MS",39530,Auburn,130,61,SEC,12/15/1979,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Devin Aromashodu,MIN,28,15,0,0,0,0,0,0,0,0,,0,11,182,16.55,0,WR,18,,127,,74,202,6,3,Miami Springs,FL,"Miami Springs, FL",#N/A,Auburn,130,61,SEC,7/20/2000,7,2006,0,4.35,0,0,0,0,39,120,4.17,7.05
2012,Cam Newton,CAR,23,16,16,280,485,3869,19,12,127,741,5.83,8,0,6,,0,QB,323,73,4,20,78,0,#N/A,#N/A,College Park,GA,"College Park, GA",#N/A,Auburn,130,61,SEC,1/0/00,1,2011,21,4.56,0,33.75,9.875,0,35,126,4.18,6.92
2010,Tony Richardson,NYJ,39,16,10,0,0,0,0,0,5,13,2.6,0,5,31,6.2,0,RB,4,,116,,73,238,#N/A,#N/A,Frankfurt,Germany,"Frankfurt, Germany",#N/A,Auburn,130,61,SEC,12/17/1971,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,Kevin McLeod,CLE,29,1,1,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,173,,73,250,#N/A,#N/A,Montego Bay,Jamaica,"Montego Bay, Jamaica",#N/A,Auburn,130,61,SEC,10/17/1974,6,1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Rudi Johnson,DET,29,14,4,0,0,0,0,0,76,237,3.12,1,12,88,7.33,1,RB,45,,69,,70,220,5,10,Ettrick,VA,"Ettrick, VA",#N/A,Auburn,130,61,SEC,10/1/1979,4,2001,0,4.57,0,0,0,24,37.5,0,4.22,7.32
2012,Aaron Hernandez,NWE,23,10,10,0,0,0,0,0,1,5,5,0,51,483,9.47,5,RB,79,,43,,74,250,#N/A,#N/A,Bristol,CT,"Bristol, CT",6010,Florida,139,55,SEC,9/6/2000,4,2010,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013,Jordan Reed,WAS,23,9,4,0,0,0,0,0,1,18,18,0,45,499,11.09,3,TE,70,,20,,75,236,6,2,New London,CT,"New London, CT",6320,Florida,139,55,SEC,1/0/00,3,2013,0,4.72,1.63,33,10,16,0,0,0,0
2005,Erron Kinney,TEN,28,14,14,0,0,0,0,0,0,0,,0,55,543,9.87,2,TE,66,,16,,77,275,#N/A,#N/A,Richmond,VA,"Richmond, VA",23218,Florida,139,55,SEC,7/28/1977,3,2000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Percy Harvin,MIN,24,9,8,0,0,0,0,0,22,96,4.36,1,62,677,10.92,3,WR,99,,43,,71,200,5,11,Chesapeake,VA,"Chesapeake, VA",23320,Florida,139,55,SEC,7/18/2000,1,2009,12,4.39,1.47,31.625,9.375,19,0,0,0,0
2006,Kelvin Kight,NWE,24,4,1,0,0,0,0,0,1,8,8,0,1,9,9,0,WR,2,,153,,73,209,#N/A,#N/A,Atlanta,GA,"Atlanta, GA",30301,Florida,139,55,SEC,7/2/1982,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Ciatrick Fason,MIN,24,5,0,0,0,0,0,0,18,99,5.5,1,3,19,6.33,0,RB,18,,88,,73,207,#N/A,#N/A,Atlanta,GA,"Atlanta, GA",30301,Florida,139,55,SEC,10/29/1982,4,2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Ben Troupe,TAM,26,2,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,107,,76,262,#N/A,#N/A,Swainsboro,GA,"Swainsboro, GA",30401,Florida,139,55,SEC,9/1/1982,2,2004,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001,Jacquez Green,TAM,25,12,10,0,0,0,0,0,0,0,,0,36,402,11.17,1,WR,46,,68,,70,172,#N/A,#N/A,Fort Valley,GA,"Fort Valley, GA",31030,Florida,139,55,SEC,1/15/1976,2,1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,O.J. Small,TEN,23,2,0,0,0,0,0,0,0,0,,0,1,6,6,0,WR,1,,152,,73,223,#N/A,#N/A,Jacksonville,FL,"Jacksonville, FL",32099,Florida,139,55,SEC,8/18/1982,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Jabar Gaffney,MIA,32,3,0,0,0,0,0,0,0,0,,0,4,68,17,0,WR,7,,150,,73,205,6,3,Jacksonville,FL,"Jacksonville, FL",32099,Florida,139,55,SEC,7/23/2000,2,2002,0,4.56,0,0,0,0,0,0,4.06,6.87
2006,Taylor Jacobs,SFO,25,8,0,0,0,0,0,0,0,0,,0,4,29,7.25,0,WR,3,,143,,73,198,#N/A,#N/A,Tallahassee,FL,"Tallahassee, FL",32301,Florida,139,55,SEC,5/30/1981,2,2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,Emmitt Smith,ARI,35,15,15,1,1,21,1,0,267,937,3.51,9,15,105,7,0,RB,163,6,23,70,69,221,#N/A,#N/A,Pensacola,FL,"Pensacola, FL",32501,Florida,139,55,SEC,5/15/1969,1,1990,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,Doug Johnson,TEN,27,2,0,6,12,68,0,0,2,-2,-1,0,0,0,,0,QB,3,,67,,74,225,6,3,Gainesville,FL,"Gainesville, FL",32601,Florida,139,55,SEC,10/27/1977,0,0,28,4.95,0,0,0,0,29.5,96,0,0
2005,Terry Jackson,SFO,29,16,0,0,0,0,0,0,2,11,5.5,0,10,67,6.7,0,RB,10,,104,,73,232,5,11,Gainesville,FL,"Gainesville, FL",32601,Florida,139,55,SEC,1/10/1976,5,1999,0,4.71,0,0,0,26,32.5,112,4.21,7.21
2001,Willie Jackson,NOR,30,16,16,0,0,0,0,0,0,0,,0,81,1046,12.91,5,WR,137,7,26,64,73,212,#N/A,#N/A,Gainesville,FL,"Gainesville, FL",32601,Florida,139,55,SEC,8/16/1971,4,1994,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001,Travis McGriff,DEN,25,5,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,159,,68,185,5,8,Gainesville,FL,"Gainesville, FL",32601,Florida,139,55,SEC,6/24/1976,3,1999,0,4.53,0,0,0,35.5,35.5,113,4.13,7.28
2004,Chris Doering,PIT,31,3,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,160,,76,202,#N/A,#N/A,Gainesville,FL,"Gainesville, FL",32601,Florida,139,55,SEC,5/19/1973,6,1996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,Billy Latsko,SDG,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,157,,70,233,#N/A,#N/A,Gainesville,FL,"Gainesville, FL",32601,Florida,139,55,SEC,2/16/1984,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013,Mike Gillislee,MIA,23,3,0,0,0,0,0,0,6,21,3.5,0,0,0,,0,RB,2,,144,,71,208,#N/A,#N/A,DeLand,FL,"DeLand, FL",32720,Florida,139,55,SEC,1/0/00,5,2013,0,4.55,1.59,31.125,9.375,15,30.5,119,4.4,7.12
2000,Errict Rhett,CLE,30,5,4,0,0,0,0,0,71,258,3.63,0,14,78,5.57,0,RB,34,,60,,71,210,#N/A,#N/A,Pembroke Pines,FL,"Pembroke Pines, FL",33028,Florida,139,55,SEC,12/11/1970,0,1994,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,Fred Taylor,NWE,34,7,0,0,0,0,0,0,43,155,3.6,0,2,6,3,0,RB,16,,85,,73,234,#N/A,#N/A,Pahokee,FL,"Pahokee, FL",33476,Florida,139,55,SEC,1/27/1976,1,1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001,Reidel Anthony,TAM,25,13,4,0,0,0,0,0,3,22,7.33,0,13,162,12.46,0,WR,18,,106,,71,178,#N/A,#N/A,Pahokee,FL,"Pahokee, FL",33476,Florida,139,55,SEC,10/20/1976,1,1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Andre Caldwell,DEN,27,8,0,0,0,0,0,0,1,14,14,0,1,18,18,0,WR,3,,168,,73,207,6,1,Tampa,FL,"Tampa, FL",33601,Florida,139,55,SEC,7/25/2000,3,2008,0,4.35,0,0,0,0,33,124,4.11,6.75
2007,Reche Caldwell,WAS,28,8,1,0,0,0,0,0,0,0,,0,15,141,9.4,0,WR,14,,120,,73,215,6,1,Tampa,FL,"Tampa, FL",33601,Florida,139,55,SEC,3/28/1979,2,2002,0,4.53,0,0,0,0,41.5,130,4.1,7
2012,Chris Rainey,PIT,24,16,0,0,0,0,0,0,26,102,3.92,2,14,60,4.29,0,RB,26,,94,,68,178,#N/A,#N/A,Lakeland,FL,"Lakeland, FL",33801,Florida,139,55,SEC,6/26/2000,5,2012,0,4.36,0,30.75,9.5,16,36.5,120,3.93,6.5
2011,Earnest Graham,TAM,31,7,2,0,0,0,0,0,37,206,5.57,0,26,163,6.27,0,RB,37,,75,,69,215,5,9,Naples,FL,"Naples, FL",34101,Florida,139,55,SEC,1/15/1980,0,0,0,4.5,0,0,0,22,0,0,0,0
1999,Ernie Mills,DAL,31,11,7,0,0,0,0,0,1,-1,-1,0,30,325,10.83,0,WR,32,,89,,71,192,#N/A,#N/A,Dunnellon,FL,"Dunnellon, FL",34430,Florida,139,55,SEC,10/28/1968,3,1991,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Chad Jackson,DEN,23,4,0,0,0,0,0,0,0,0,,0,1,19,19,0,WR,2,,146,,73,205,6,1,Birmingham,AL,"Birmingham, AL",35201,Florida,139,55,SEC,3/6/1985,2,2006,15,4.32,0,0,0,0,38.5,122,4.03,6.74
2004,Shane Matthews,BUF,34,3,0,2,3,44,1,0,2,-3,-1.5,0,0,0,,0,QB,5,,61,,75,196,#N/A,#N/A,Pascagoula,MS,"Pascagoula, MS",39567,Florida,139,55,SEC,6/1/1970,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Darrell Jackson,DEN,30,12,2,0,0,0,0,0,0,0,,0,12,190,15.83,1,WR,25,,101,,73,201,6,1,Dayton,OH,"Dayton, OH",45400,Florida,139,55,SEC,12/6/1978,3,2000,0,4.56,0,0,0,0,0,0,0,0
2011,Rex Grossman,WAS,31,13,13,265,458,3151,16,20,20,11,0.55,1,0,0,,0,QB,157,,24,,73,222,5,11,Bloomington,IN,"Bloomington, IN",47401,Florida,139,55,SEC,8/23/1980,1,2003,29,5.06,0,0,0,0,0,0,0,0
2008,Ike Hilliard,TAM,32,16,2,0,0,0,0,0,1,0,0,0,47,424,9.02,4,WR,66,,61,,71,210,#N/A,#N/A,Patterson,LA,"Patterson, LA",70392,Florida,139,55,SEC,4/5/1976,1,1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Ran Carthon,IND,25,3,0,0,0,0,0,0,3,4,1.33,1,0,0,,0,RB,6,,118,,73,218,6,1,Osceola,AR,"Osceola, AR",72370,Florida,139,55,SEC,2/10/1981,0,0,0,4.51,0,0,0,22,34.5,112,4.22,0
2012,Riley Cooper,PHI,25,11,5,0,0,0,0,0,0,0,,0,23,248,10.78,3,WR,43,,96,,75,214,#N/A,#N/A,Oklahoma City,OK,"Oklahoma City, OK",73101,Florida,139,55,SEC,8/1/2000,5,2010,0,4.53,0,32.625,10.375,0,33,114,0,0
2012,David Nelson,BUF,26,1,1,0,0,0,0,0,0,0,,0,2,31,15.5,0,TE,3,,78,,77,217,#N/A,#N/A,Wichita Falls,TX,"Wichita Falls, TX",76301,Florida,139,55,SEC,8/4/2000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,Jesse Palmer,NYG,25,6,3,60,116,532,3,4,4,23,5.75,0,0,0,,0,QB,28,,48,,74,225,6,2,Toronto,Canada,"Toronto, Canada",#N/A,Florida,139,55,SEC,10/5/1978,4,2001,32,4.78,0,0,0,35.5,35.5,112,4.29,7.13
2012,Deonte Thompson,BAL,23,6,0,0,0,0,0,0,0,0,,0,5,51,10.2,0,WR,3,,170,,73,200,#N/A,#N/A,Belle Glades,FL,"Belle Glades, FL",#N/A,Florida,139,55,SEC,7/18/2000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,Brandon James,IND,23,3,0,0,0,0,0,0,0,0,,0,6,40,6.67,0,RB,4,,118,,67,182,#N/A,#N/A,St. Augustine,FL,"St. Augustine, FL",#N/A,Florida,139,55,SEC,12/21/1987,0,0,0,4.47,0,29.75,8.75,14,0,0,0,0
2012,Louis Murphy,CAR,25,16,5,0,0,0,0,0,1,3,3,0,25,336,13.44,1,TE,40,,37,,74,200,#N/A,#N/A,St. Petersburg,FL,"St. Petersburg, FL",#N/A,Florida,139,55,SEC,7/18/2000,4,2009,0,4.32,1.48,33.625,10,12,0,0,0,0
2012,Tim Tebow,NYJ,25,12,2,6,8,39,0,0,32,102,3.19,0,0,0,,0,TE,12,,56,,74,0,#N/A,#N/A,Makati City,Phillippines,"Makati City, Phillippines",#N/A,Florida,139,55,SEC,1/0/00,1,2010,22,4.71,0,31.75,10.125,0,38.5,115,4.17,6.66
2013,Jeff Demps,TAM,23,2,0,0,0,0,0,0,1,14,14,0,3,21,7,0,RB,4,,135,,67,175,#N/A,#N/A,0,,"0, ",#N/A,Florida,139,55,SEC,1/0/00,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Knowshon Moreno,DEN,25,9,6,0,0,0,0,0,139,525,3.78,4,21,167,7.95,0,RB,91,,35,,70,215,5,11,Belford,NJ,"Belford, NJ",7718,Georgia,142,53,SEC,8/2/2000,1,2009,0,4.5,0,0,0,25,35.5,115,4.27,6.84
2009,Verron Haynes,ATL,30,7,2,0,0,0,0,0,0,0,,0,3,20,6.67,0,RB,2,,130,,70,223,5,10,New York,NY,"New York, NY",10001,Georgia,142,53,SEC,2/17/1979,5,2002,0,4.78,0,0,0,25,31.5,117,4.08,7.27
2007,Musa Smith,BAL,25,16,1,0,0,0,0,0,75,264,3.52,2,27,192,7.11,0,RB,58,,53,,73,232,6,1,Elliottsburg,PA,"Elliottsburg, PA",17024,Georgia,142,53,SEC,5/31/1982,3,2003,0,4.45,0,0,0,0,35.5,123,0,0
2008,Jason Rader,ATL,27,6,1,0,0,0,0,0,0,0,,0,1,26,26,0,TE,3,,79,,76,274,#N/A,#N/A,Charleston,WV,"Charleston, WV",25301,Georgia,142,53,SEC,4/12/1981,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
